gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	sig
ENSG00000120669	13.835689820530124	-0.6322341153784744	0.8471761833722911	0.07651749702766047	0.24676777715978812	SOHLH2	NS
ENSG00000137822	1005.8495978277482	0.5113042328165532	0.3635261501222936	0.07657502514543513	0.24686084420257065	TUBGCP4	NS
ENSG00000150977	1407.734561325765	-0.5539605717914762	0.3987054859018287	0.07657705351779052	0.24686084420257065	RILPL2	NS
ENSG00000162413	4670.451834456165	-0.5599912251621063	0.4211429221810721	0.07664511286216735	0.24698123625771137	KLHL21	NS
ENSG00000177181	344.3425873156384	0.5495551436762733	0.754302952943333	0.07664223581382175	0.24698123625771137	RIMKLA	NS
ENSG00000147789	1624.3591126397766	0.4892291190862975	0.3393037759578259	0.07670815436095905	0.24708536883382826	ZNF7	NS
ENSG00000185344	1590.8046204545196	0.5106166924659353	0.36457119106261987	0.07670777166465696	0.24708536883382826	ATP6V0A2	NS
ENSG00000013306	7374.369473983156	0.5118286453862415	0.3657843586761603	0.07675855396869971	0.247198202538766	SLC25A39	NS
ENSG00000204019	147.69579015080706	0.0728562071108992	0.5772789501051143	0.07679030884951898	0.24725095840376654	CT83	NS
ENSG00000010295	457.8511486558429	-0.5742955342483532	0.42188158189595953	0.07685429373080956	0.24740744717225982	IFFO1	NS
ENSG00000176915	6002.4646780149	0.48095367404976397	0.329410966137415	0.0768875652942196	0.24746502153830974	ANKLE2	NS
ENSG00000007376	1335.8998644307521	0.4726728568231364	0.32182057416539595	0.07693699803969045	0.24757457772555852	RPUSD1	NS
ENSG00000089053	8725.894770208075	0.4007004496236366	0.2545841748677598	0.07696102933176743	0.24760236742204755	ANAPC5	NS
ENSG00000007264	146.0858853456981	-0.6610226707360504	0.5830137746897727	0.07700890439397869	0.2476573104115895	MATK	NS
ENSG00000258881	12.091254530703251	-0.6787503734036358	0.7605767590269275	0.0769995754433873	0.2476573104115895	NA	NS
ENSG00000135314	102.19476433662867	0.6108760008925314	0.6197220184397753	0.07702739806687761	0.24766726171723163	KHDC1	NS
ENSG00000012822	5843.349877770211	-0.5313826023874733	0.39477226841169105	0.0770523795583032	0.2476980652480892	CALCOCO1	NS
ENSG00000112130	1261.1092004553648	0.4832412940848084	0.3332522343084869	0.07717065265174686	0.2479791421774315	RNF8	NS
ENSG00000187116	58.586553786843105	0.5222787186988301	0.7569540465447312	0.07716263691364007	0.2479791421774315	LILRA5	NS
ENSG00000124383	3246.268720719507	0.45443676824635526	0.30374906915497774	0.0773148650682774	0.24839292347045652	MPHOSPH10	NS
ENSG00000111802	2444.6211526751044	0.3472669318892565	0.21343446252660864	0.0773746830119259	0.24848582805127883	TDP2	NS
ENSG00000167208	332.75814427404396	0.6058902478887704	0.5702867249526417	0.07737441350608705	0.24848582805127883	SNX20	NS
ENSG00000165325	71.05273480923691	0.33839313480208727	0.6852937711065881	0.0774401013835697	0.24864626683009614	DEUP1	NS
ENSG00000139645	4869.693376329734	0.5447100750591379	0.4132107996616928	0.07754134204758718	0.2488719625127409	ANKRD52	NS
ENSG00000198830	13222.567494774219	0.5342252910139139	0.39830918925304076	0.07752996627190085	0.2488719625127409	HMGN2	NS
ENSG00000152292	11.474953343367638	0.47347388746392405	0.7568287750452252	0.07760435919252545	0.2490245229236606	SH2D6	NS
ENSG00000183067	28.98852872882302	-0.6827169011881967	0.7125785363665698	0.07765064764437415	0.24912335249640324	IGSF5	NS
ENSG00000154358	2187.7606149973667	-0.6493435190843073	0.550853047270677	0.07774757550613141	0.24933484683252474	OBSCN	NS
ENSG00000213988	199.76164413840516	0.5942841179974688	0.6970161354137361	0.07773333309654712	0.24933484683252474	ZNF90	NS
ENSG00000213281	4335.2188293313975	0.5891766515762715	0.5019199878558931	0.07777523779879586	0.24937383363597165	NRAS	NS
ENSG00000196998	1045.2220879495264	-0.4767744268824734	0.3234797930745299	0.0778328953720173	0.24947740412429292	WDR45	NS
ENSG00000256235	1304.1589956587304	-0.6426481992792874	0.5435146590933047	0.07783856332125237	0.24947740412429292	SMIM3	NS
ENSG00000131470	199.12042039004382	0.5910788611639972	0.5132633713714131	0.07786057500166714	0.2494982322677451	PSMC3IP	NS
ENSG00000081189	1423.8446520271464	-0.5776814049926859	0.4346602582773741	0.07794619715663652	0.2496317286349141	MEF2C	NS
ENSG00000120784	945.4803807626816	0.5323493441917446	0.3967318231550207	0.07792072813270012	0.2496317286349141	ZFP30	NS
ENSG00000233822	139.40795275484928	0.6070047125242191	0.6006852820270125	0.07794879942824962	0.2496317286349141	H2BC15	NS
ENSG00000087338	2149.5549977589094	0.44393611012420076	0.29479504883197477	0.078149716970084	0.25022534302804317	GMCL1	NS
ENSG00000145781	1297.1641459637362	0.5057647985470402	0.36192802019615367	0.07818608580152384	0.25029196217076194	COMMD10	NS
ENSG00000184047	71.05951878188858	0.5608063980967614	0.4416906775300627	0.07823411564845476	0.25039587700977073	DIABLO	NS
ENSG00000168077	3124.5043744248346	-0.6603513871110883	0.5983917448030518	0.07826547075792388	0.25044639200153	SCARA3	NS
ENSG00000124688	1322.2776850077335	0.418113891021076	0.2703635858296603	0.07833711993360516	0.2506258006548979	MAD2L1BP	NS
ENSG00000069248	4770.248382922348	0.4202673844027396	0.27096243924259233	0.07846865128642089	0.2509292544982423	NUP133	NS
ENSG00000079691	2451.786386504799	0.5729996960270727	0.4537223864944644	0.07844909004384493	0.2509292544982423	CARMIL1	NS
ENSG00000171596	87.84674345599234	-0.6787286432057291	0.7416328293096947	0.07847877573376602	0.2509292544982423	NMUR1	NS
ENSG00000163075	40.42048047183608	0.3988665119570487	0.7176316034697238	0.07851287951171262	0.2509884001564051	CFAP221	NS
ENSG00000149488	16.570037069549603	-0.6731065706349822	0.7739938301050745	0.07855844973080513	0.25103428313541404	TMC2	NS
ENSG00000158169	1126.7801238536897	0.5653390625845376	0.45386246880536807	0.07854286407276627	0.25103428313541404	FANCC	NS
ENSG00000179950	11898.859780099076	0.5422571741799246	0.4119487354064706	0.07863326323885923	0.2512234351749251	PUF60	NS
ENSG00000128604	705.1032736726731	0.6019212470737826	0.5660883212603135	0.07867032328535842	0.25129191845053017	IRF5	NS
ENSG00000123143	6718.384125701361	0.4550953942918124	0.30638224766093536	0.07869305896840664	0.25131462815506034	PKN1	NS
ENSG00000106638	3008.322155003316	0.5487031105786584	0.4208556044422804	0.07874824061319508	0.25144092789001715	TBL2	NS
ENSG00000089597	27359.307145390925	0.4404222256534869	0.2920679296245998	0.07883350240078765	0.25166320347595633	GANAB	NS
ENSG00000184384	2728.677528684601	-0.6633293652289746	0.6122202391969808	0.07886960939771515	0.2517285032632373	MAML2	NS
ENSG00000122034	6780.578916292015	0.5443891999499966	0.4176404307053233	0.07891498172895221	0.2518233434814957	GTF3A	NS
ENSG00000111142	6012.88329647698	0.42752847584107523	0.28047503883781644	0.07897497668898557	0.2519647986687076	METAP2	NS
ENSG00000086696	213.60944293442353	-0.5868527907353734	0.8396563329965236	0.07901217745706289	0.25203348870328096	HSD17B2	NS
ENSG00000015153	973.0476054634973	0.5031407547634729	0.36092198631321804	0.07920242083737015	0.2525757274494116	YAF2	NS
ENSG00000107816	3858.6572528916868	-0.36636802300833565	0.22740755314787672	0.07928750174984898	0.2525757274494116	LZTS2	NS
ENSG00000115593	524.2953887734074	-0.41729095118306614	0.7522162752999811	0.0792672553108931	0.2525757274494116	SMYD1	NS
ENSG00000162852	2531.223675249015	0.5542132211325085	0.4321754683197206	0.0792350539024024	0.2525757274494116	CNST	NS
ENSG00000181915	1739.0461878087744	0.3565510449033615	0.22192599188384654	0.07924708812563458	0.2525757274494116	ADO	NS
ENSG00000188033	346.5019185270305	0.4255788527229587	0.2794081759945052	0.07929210022334633	0.2525757274494116	ZNF490	NS
ENSG00000260027	627.5357916451889	0.5680670827186128	0.7292661932582257	0.07924556528361344	0.2525757274494116	HOXB7	NS
ENSG00000153944	6255.104245536796	0.5885448227738643	0.513055038690268	0.07933792625492105	0.2526716570213654	MSI2	NS
ENSG00000100304	4422.661419756737	0.5434979113057313	0.4178832557238408	0.0794323221258095	0.25274674427979227	TTLL12	NS
ENSG00000131781	994.3456170930722	0.11481452860418884	0.43607270967388745	0.07944007911051108	0.25274674427979227	FMO5	NS
ENSG00000165282	3101.046436331057	0.4612758476164969	0.3139475946472808	0.07943066335798162	0.25274674427979227	PIGO	NS
ENSG00000175110	1210.570770288512	0.4005228716580185	0.25881946634258474	0.07941777110622936	0.25274674427979227	MRPS22	NS
ENSG00000188266	285.8672245868024	-0.48951919801696814	0.3322744628700408	0.0793873098280262	0.25274674427979227	HYKK	NS
ENSG00000153395	4442.36951961677	0.6000494964654649	0.559957937486014	0.07945856553380048	0.2527555596281869	LPCAT1	NS
ENSG00000125505	5960.119109293791	0.5699498796311128	0.4663156593215907	0.07953401902334688	0.2529455463619711	MBOAT7	NS
ENSG00000236609	818.6042928595548	-0.6206170607619137	0.5063006681152775	0.07956410548561878	0.25299120374163836	ZNF853	NS
ENSG00000183484	287.83588802602446	0.601572956498169	0.6387925394591994	0.07960752105663019	0.2530792174646735	GPR132	NS
ENSG00000123643	911.7182334923481	0.5243138378773445	0.38963916320438957	0.07968001387475682	0.2532596172228684	SLC36A1	NS
ENSG00000113649	3433.9805619054446	0.39759706977197623	0.2552378135029438	0.07973794199096519	0.2533936615373826	TCERG1	NS
ENSG00000185418	778.3817073438844	-0.4928703762850859	0.3362809103462974	0.07975900339636756	0.2534105198782654	TARS3	NS
ENSG00000149972	8.741190697870493	5.4994831455773685	1.583445334266567	0.07980240565940222	0.2534983389729737	CNTN5	NS
ENSG00000144821	35.19192174085986	0.5043184985980023	0.7515011064828611	0.07982328434100623	0.25351458966358675	MYH15	NS
ENSG00000155189	2166.881571250091	0.5192515272048281	0.3825334879016949	0.07988865833531612	0.25367212083058027	AGPAT5	NS
ENSG00000107897	2295.333239006827	0.4842242936793201	0.33980964485832393	0.07998886453970046	0.2537898813162364	ACBD5	NS
ENSG00000133731	1179.0104522451195	0.5866864910097814	0.5142157424040755	0.07996677564390137	0.2537898813162364	IMPA1	NS
ENSG00000146856	120.05953425447046	-0.5188957782300115	0.3635922317350091	0.07994675404655835	0.2537898813162364	AGBL3	NS
ENSG00000205336	10760.792040177379	0.5177041062080096	0.37951505482447045	0.07998562870528453	0.2537898813162364	ADGRG1	NS
ENSG00000007312	134.40534158301296	-0.5835003888893522	0.4452426977885438	0.08001552798164342	0.25382440562697656	CD79B	NS
ENSG00000110169	467.1390032199586	-0.648061274239978	0.8001739948220419	0.08004684989401055	0.25387369095747814	HPX	NS
ENSG00000066697	881.9275707533805	0.5724296774117048	0.4759289720769735	0.08008322536579325	0.25393898137974225	MSANTD3	NS
ENSG00000094841	982.6799867675504	0.47890920847020724	0.33426672600740986	0.08016092540917366	0.25413525790572444	UPRT	NS
ENSG00000067057	4329.77014627165	0.5669591052622502	0.727583361369511	0.08020252427453131	0.2542170275733715	PFKP	NS
ENSG00000075239	2122.113417423625	-0.4632334753848547	0.30866457431699623	0.0803095270342942	0.25431385925376043	ACAT1	NS
ENSG00000142619	84.28227365604906	0.2892283120667236	0.6570274526099295	0.08031213648882977	0.25431385925376043	PADI3	NS
ENSG00000145495	12523.400054973597	0.5006146399096555	0.35806139914608104	0.08027394121903936	0.25431385925376043	MARCHF6	NS
ENSG00000154511	779.4942960200962	-0.5856416341961944	0.4553979607364501	0.08026312831505156	0.25431385925376043	DIPK1A	NS
ENSG00000182180	3963.606819656954	0.4141410163591626	0.2701321338400669	0.08030555076942154	0.25431385925376043	MRPS16	NS
ENSG00000176472	118.7538512797037	-0.538949787072392	0.38794753230616624	0.08035670864417127	0.254404910457521	ZNF575	NS
ENSG00000108829	11134.758595909314	0.6025692345884995	0.5799170609141242	0.08048663665815144	0.25476042654906556	LRRC59	NS
ENSG00000178175	125.57404767068726	-0.6284163905887276	0.5222831072991022	0.08050068318860606	0.25476042654906556	ZNF366	NS
ENSG00000173825	54.94542099538734	0.59290207408357	0.6726568347313501	0.0805742125232508	0.25494295888480084	TIGD3	NS
ENSG00000001497	3772.899993241381	0.44027297159452977	0.29483631289098217	0.08064440786776626	0.25501455205215984	LAS1L	NS
ENSG00000137814	1331.5815264202197	0.49509977809402134	0.35330191789771537	0.0806415581252193	0.25501455205215984	HAUS2	NS
ENSG00000184860	1847.8087507289486	0.5835824467741098	0.5080933783903603	0.08062517922098478	0.25501455205215984	SDR42E1	NS
ENSG00000138430	6772.611974599933	0.5024265749577757	0.36272140868057257	0.08067230111456161	0.2550526083792991	OLA1	NS
ENSG00000074071	2937.6460801426538	0.5505656532269222	0.43363698395469585	0.08072999268165885	0.25505975834343875	MRPS34	NS
ENSG00000140398	835.1306625755714	-0.6443970351908999	0.5722899029232028	0.08072766165818615	0.25505975834343875	NEIL1	NS
ENSG00000142168	13641.988728355116	0.5212091938261981	0.3870672421182126	0.08071497465362625	0.25505975834343875	SOD1	NS
ENSG00000143190	2488.012273011733	0.43233878406654314	0.2873938789383423	0.08073799849073224	0.25505975834343875	POU2F1	NS
ENSG00000213760	85.21819458945579	0.5528612862525125	0.7328851058029233	0.08088657554547103	0.2554789462878654	ATP6V1G2	NS
ENSG00000100811	8260.157917002538	0.3714198564259959	0.23517217418082226	0.08091139770116701	0.2555071685112643	YY1	NS
ENSG00000170881	3607.9789473869273	0.523504920841055	0.39203546684171575	0.08095216364878859	0.25558571809255337	RNF139	NS
ENSG00000000971	2916.625006074685	-0.6270923469949679	0.5620115387146742	0.08098789808613575	0.25562156645840317	CFH	NS
ENSG00000137200	3476.982700073021	0.38743770195659755	0.24803683609303342	0.0810111996666344	0.25562156645840317	CMTR1	NS
ENSG00000164088	1279.9097925519045	-0.5267436048258393	0.3854895191239755	0.08100159644731587	0.25562156645840317	PPM1M	NS
ENSG00000136699	4556.495049089851	0.4866369213442386	0.34443565428670825	0.08103637072104443	0.25562186966964967	SMPD4	NS
ENSG00000166831	214.87198549484464	-0.6605730906439625	0.6228475109694782	0.08104308359420156	0.25562186966964967	RBPMS2	NS
ENSG00000134030	2918.3648909657054	-0.4664636436706279	0.3150243941643679	0.0812181309770955	0.2559432970026217	CTIF	NS
ENSG00000154783	1645.7006740450795	-0.5688599542804995	0.42729402279626927	0.08122310780135476	0.2559432970026217	FGD5	NS
ENSG00000168811	32.78770827361964	-0.6668728568617542	0.659845331760052	0.0812140309023051	0.2559432970026217	IL12A	NS
ENSG00000187609	718.2225449980548	-0.4563271805669347	0.30351845935332733	0.08120109383923209	0.2559432970026217	EXD3	NS
ENSG00000264364	11745.383232567017	0.4985608861772773	0.35754028181917985	0.08122455934224841	0.2559432970026217	DYNLL2	NS
ENSG00000101181	2202.319259391491	0.4801241449225808	0.3375852193691644	0.08127284871297652	0.25604529399623926	MTG2	NS
ENSG00000198774	381.0528505676271	-0.6686370020266348	0.6930351146680298	0.08131925307043014	0.2561413135784818	RASSF9	NS
ENSG00000101972	10368.263919250177	0.48869942095045854	0.3467704394716711	0.08157806182812495	0.2568175620521993	STAG2	NS
ENSG00000118407	117.62929865074736	-0.6053590671798488	0.48514255144582447	0.08158185192592715	0.2568175620521993	FILIP1	NS
ENSG00000162576	4993.503932432263	-0.6267297161845734	0.5251001999298306	0.08157372761144284	0.2568175620521993	MXRA8	NS
ENSG00000259030	45.32318990304762	-0.6649143342763657	0.6491353332774585	0.08160238050743593	0.25683191500999847	FPGT-TNNI3K	NS
ENSG00000101019	2933.79616972909	0.5875737148538536	0.531567329631044	0.08163430969623839	0.25688213712475094	UQCC1	NS
ENSG00000101546	619.8961424517145	-0.4790586493993909	0.3261784850603446	0.08174368948368947	0.2571257105351413	RBFA	NS
ENSG00000204642	3471.4533207470217	0.553674743771524	0.7268649759043955	0.08172811040276474	0.2571257105351413	HLA-F	NS
ENSG00000121022	2779.2824639784058	0.4808057090727045	0.33882284742676094	0.0817643182854472	0.25714030719296976	COPS5	NS
ENSG00000089127	1575.9980958485785	0.6001910848241154	0.5658184463944876	0.08178765963900236	0.25716342716990714	OAS1	NS
ENSG00000156304	3071.8708008717745	0.44093074681636973	0.2956822595046507	0.08185798406772836	0.25730915623382333	SCAF4	NS
ENSG00000170899	1248.468238927022	-0.6156070366152685	0.505913249477044	0.0818660046290166	0.25730915623382333	GSTA4	NS
ENSG00000101746	93.41634406501159	0.4134017347201195	0.7220509458828696	0.08191158803687883	0.2574021239541075	NOL4	NS
ENSG00000106733	1033.1888304253796	-0.5415778178159566	0.40026771225285424	0.08200539960181738	0.25764657976089644	NMRK1	NS
ENSG00000183454	57.31461668311608	-0.6648151496321412	0.7030646445735643	0.0820634235865296	0.25777852373870225	GRIN2A	NS
ENSG00000121753	1628.7157202945511	0.48993802634785044	0.7536259235915039	0.0821682218027539	0.25805731522235714	ADGRB2	NS
ENSG00000174243	8412.391841634118	0.47388099308970794	0.3243893681058206	0.08224092565954447	0.258235222058269	DDX23	NS
ENSG00000124614	55.78513806687312	0.5659033339359861	0.4704689766307912	0.082343120156217	0.25845519154419166	RPS10	NS
ENSG00000138614	2880.879889104738	0.3804902211450256	0.24406211876603656	0.08234310135659442	0.25845519154419166	INTS14	NS
ENSG00000177025	58.89350117981896	-0.6413394172258647	0.5738503340271499	0.08239948110025579	0.2585816301532515	C19orf18	NS
ENSG00000165283	4957.276262270248	0.4081618554104787	0.2670096516162165	0.08243256505450287	0.25863498707990046	STOML2	NS
ENSG00000073803	2814.278178730046	0.532108726390917	0.4094984098478926	0.08259199128307194	0.25902708953457443	MAP3K13	NS
ENSG00000125388	228.67843851610905	-0.44018678219228885	0.29169266539883326	0.08260585352377245	0.25902708953457443	GRK4	NS
ENSG00000167995	167.85605448680826	-0.5326857082537593	0.3866051047870982	0.08258120703546021	0.25902708953457443	BEST1	NS
ENSG00000141449	711.6432835130355	0.5652282897704748	0.7125160208324504	0.08263910120314463	0.2590808313158236	GREB1L	NS
ENSG00000120915	2216.5231589167124	-0.6134652223376277	0.501465662077868	0.08269619251845664	0.2592092894707344	EPHX2	NS
ENSG00000149923	5465.996884086428	0.4983842214403523	0.3621933822671505	0.0827127259177936	0.259210594492571	PPP4C	NS
ENSG00000105879	2320.069525002416	0.45485097745081987	0.31258736298527695	0.08275975634790435	0.2592569461128449	CBLL1	NS
ENSG00000166839	238.09616839850068	-0.534320334427695	0.3857954445654057	0.0827559363582902	0.2592569461128449	ANKDD1A	NS
ENSG00000167904	1707.6923855739612	0.5717643358447088	0.49004874124086467	0.08279614444669428	0.2593204267061702	TMEM68	NS
ENSG00000047249	4133.757203129179	0.5180613169639452	0.38818137784767215	0.08288984328151015	0.25941081749623285	ATP6V1H	NS
ENSG00000100147	991.25918201432	0.5479285768205967	0.4379822944372577	0.08284596206028745	0.25941081749623285	CCDC134	NS
ENSG00000133639	9856.167651660162	-0.470037089738554	0.32280098107097727	0.08290901023215488	0.25941081749623285	BTG1	NS
ENSG00000141956	892.0458467759388	0.45561092691128496	0.31357507655872174	0.08287248192542018	0.25941081749623285	PRDM15	NS
ENSG00000151650	49.87806909656965	-0.6593557242181439	0.6856236928584694	0.08292178155494206	0.25941081749623285	VENTX	NS
ENSG00000188167	128.45908952001096	0.5538825486237076	0.44828571997350114	0.08287404531481352	0.25941081749623285	TMPPE	NS
ENSG00000140830	717.5785565591574	0.4705698459840462	0.3294553512592474	0.0829604642037532	0.259430905267152	TXNL4B	NS
ENSG00000189369	691.1553660448999	-0.634347514286586	0.5564112814349097	0.08295570394840115	0.259430905267152	GSPT2	NS
ENSG00000114648	1119.2875527618946	0.4018332795200047	0.2621091741475332	0.08298733820834593	0.25946449463546417	KLHL18	NS
ENSG00000141506	382.1200049008548	0.5576512319951801	0.45847019322792193	0.08304374655185282	0.2595903937402233	PIK3R5	NS
ENSG00000152672	75.69417035070795	0.13406418232376335	0.5016188042352107	0.08311830917173012	0.2597729822015032	CLEC4F	NS
ENSG00000176476	756.9738792173567	-0.5077841161088066	0.3590235036549065	0.0831796324383233	0.2598636419008457	SGF29	NS
ENSG00000198517	949.134049182041	-0.4432086401055265	0.2944902573901575	0.08317932277242876	0.2598636419008457	MAFK	NS
ENSG00000204569	5565.584599486259	0.4845169010066516	0.34613864393379606	0.08319747777627524	0.2598689133959671	PPP1R10	NS
ENSG00000153292	147.18866792456348	-0.01979071017430319	0.5156009359421094	0.0832447465496754	0.25996606966183095	ADGRF1	NS
ENSG00000138801	10844.928555184071	0.5827765070082824	0.5308193297994196	0.08333862494914665	0.26020871773580384	PAPSS1	NS
ENSG00000107099	1962.7388474135023	-0.576419984567674	0.467490008228644	0.08338402743477163	0.2602876822193116	DOCK8	NS
ENSG00000204060	273.3095553308071	0.5792526210041143	0.5209093379069153	0.08339628343444089	0.2602876822193116	FOXO6	NS
ENSG00000185610	20.44228101851113	-0.6477512581255663	0.74400572426072	0.08343595271645378	0.260360967702508	DBX2	NS
ENSG00000172575	348.6319388894281	0.5916583395431592	0.5893746195066403	0.0834937264294802	0.2604907084704811	RASGRP1	NS
ENSG00000112379	8402.31917823607	0.5899742687336531	0.5814785813566616	0.08352707631396968	0.26049369175054765	ARFGEF3	NS
ENSG00000186591	11252.274319489461	0.4627866334630117	0.3219455425564614	0.08352589256871669	0.26049369175054765	UBE2H	NS
ENSG00000170448	732.5451222908526	0.4272169331566561	0.28571793031113885	0.08355547902716419	0.2605317505222725	NFXL1	NS
ENSG00000164463	2058.153508096173	-0.548057216661674	0.42597785619440637	0.08359521035205068	0.2606051110858754	CREBRF	NS
ENSG00000002549	6639.996577785879	0.5103463894752227	0.3799090461636172	0.08363517134405611	0.2606457572130829	LAP3	NS
ENSG00000145675	11071.05283436132	-0.6090824634718901	0.522744270118549	0.08364782777082042	0.2606457572130829	PIK3R1	NS
ENSG00000177685	3148.9517610129337	-0.6244841050514514	0.5423805611109401	0.0836568674211238	0.2606457572130829	CRACR2B	NS
ENSG00000106479	1026.649607421105	-0.5742441363339266	0.4551117611969756	0.08371096112106634	0.2607637783672497	ZNF862	NS
ENSG00000169429	320.8154996884618	0.378201865666854	0.7038755895066334	0.08374436388165904	0.2608173129954923	CXCL8	NS
ENSG00000132780	7126.776125212303	0.523350570451783	0.3991019701210124	0.08377613592656193	0.26086574910104465	NASP	NS
ENSG00000186832	926.288748767702	0.19375582066450978	0.5624229145585266	0.08379676588160594	0.26087947845022613	KRT16	NS
ENSG00000121289	2260.760193900289	0.3676796404037369	0.2342937436370146	0.08392923812861783	0.26119077724894746	CEP89	NS
ENSG00000260314	777.5527393558554	-0.6381263786263414	0.576091054027746	0.08392104031286995	0.26119077724894746	MRC1	NS
ENSG00000164542	835.7625869612083	0.5833940173852308	0.5381024203987258	0.08401992094462166	0.26142240057116467	MATCAP2	NS
ENSG00000178199	69.76756974099763	0.5850660309113753	0.5442189425810119	0.08404421078334054	0.26144739691072844	ZC3H12D	NS
ENSG00000164663	824.9147692286099	0.5907550845429328	0.5974405488625876	0.08409526360533325	0.2615556226193337	USP49	NS
ENSG00000106692	1812.6522720938835	0.542347570945302	0.4320110277620573	0.08414718733609589	0.26166651468028423	FKTN	NS
ENSG00000168288	4775.714894028011	0.36610339478423665	0.23387315869895917	0.08416544473751432	0.2616726943192427	MMADHC	NS
ENSG00000134769	1612.2664595433644	0.5798596227081464	0.5252717255904926	0.08418578840320726	0.26168535656915004	DTNA	NS
ENSG00000145996	1736.5029475087013	2.1593128558651324	0.7405069615772503	0.08424070863429539	0.2617548912220581	CDKAL1	NS
ENSG00000262165	17.075323389739104	-0.6485716354062245	0.6319147190725519	0.08422787973333695	0.2617548912220581	C17orf114	NS
ENSG00000130985	25859.971563892595	0.48130873821381276	0.34399715921542745	0.0843492415235013	0.2620415011439968	UBA1	NS
ENSG00000133678	2446.678900701098	0.43458475616846454	0.2939022453646799	0.08438482500987593	0.262050809158879	TMEM254	NS
ENSG00000155850	1814.4896166260328	0.6751965163413315	0.3975793088605006	0.08437889364127912	0.262050809158879	SLC26A2	NS
ENSG00000064042	5222.1337294735995	-0.5777377276442781	0.4528547877867438	0.08441431081328758	0.2620876130485798	LIMCH1	NS
ENSG00000163960	4944.232849783025	0.5094051180285232	0.3675539758790829	0.08442926837062065	0.2620876130485798	UBXN7	NS
ENSG00000052749	3145.3370879426493	0.530873172753298	0.4121586421067064	0.0844952449192708	0.26224180317187035	RRP12	NS
ENSG00000099381	2837.4641122395283	0.3413845260177024	0.21418788673167852	0.08456724514049659	0.26224293557891976	SETD1A	NS
ENSG00000109332	16953.146648896538	0.3640465165749349	0.23247321707589494	0.08457713777577919	0.26224293557891976	UBE2D3	NS
ENSG00000119720	901.9759614714225	-0.405957115143353	0.2649759283414254	0.08456327893479682	0.26224293557891976	NRDE2	NS
ENSG00000120137	7556.634918702998	0.5582287122264312	0.46412052983843965	0.0845491395137648	0.26224293557891976	PANK3	NS
ENSG00000198258	4877.411779252091	0.47536504774844296	0.337971681605112	0.08454831844021425	0.26224293557891976	UBL5	NS
ENSG00000086666	4410.1677953475055	0.41240699848753426	0.2737992774170437	0.08461154261714407	0.26229904393051817	ZFAND6	NS
ENSG00000170315	9462.451136335272	0.44867274285435343	0.30870722857945404	0.08467094545545627	0.26243261047602684	UBB	NS
ENSG00000079277	1160.453797031981	-0.28436580656067467	0.1732884670021273	0.08470788259340173	0.26244594023303414	MKNK1	NS
ENSG00000085377	3405.5786374118943	0.4968867963826041	0.36460166420090945	0.08469682004488241	0.26244594023303414	PREP	NS
ENSG00000204256	18089.55342191439	0.4226994952509232	0.2800671553832634	0.08474992925624232	0.2625256379484101	BRD2	NS
ENSG00000103429	3967.4738211745907	0.4110054104578073	0.27198270702243005	0.08478163959959681	0.26257329283272013	BFAR	NS
ENSG00000099889	1165.6450990229098	-0.6244626350092077	0.5440859832730692	0.08481182073509344	0.26261619423998994	ARVCF	NS
ENSG00000160111	1307.9492995256885	-0.650545534516683	0.7190216464494649	0.08484767936413808	0.2626654509239793	CPAMD8	NS
ENSG00000205085	87.28051122237646	-0.6088976311213754	0.5080411854223567	0.0848603919045574	0.2626654509239793	GARIN1A	NS
ENSG00000122986	150.87383190065677	-0.3887685200784978	0.25028072221453507	0.08489399029220407	0.26271888510092706	HVCN1	NS
ENSG00000104626	1144.4731183499864	0.4833912330039886	0.34838633378137024	0.08491309569027775	0.2627274563268059	ERI1	NS
ENSG00000163624	2909.069225963858	0.5649410363043819	0.48309020679203435	0.08493630761516138	0.26274872771199087	CDS1	NS
ENSG00000130821	3033.2390204694425	0.5720928166860745	0.5030659630856461	0.08496885757196923	0.26279887237115024	SLC6A8	NS
ENSG00000107960	1370.4530723151033	-0.4865818465281961	0.338984326434725	0.08503403168065168	0.262899333241046	STN1	NS
ENSG00000196507	3448.556886901644	0.5311422842744731	0.7322881203127699	0.08503304959846844	0.262899333241046	TCEAL3	NS
ENSG00000074319	4289.38833590809	0.4108523500128205	0.27279878357378795	0.08515956502609087	0.2632368411137074	TSG101	NS
ENSG00000099998	1871.2159865525687	-0.5771736169825685	0.4720752446705707	0.08523167474423757	0.2634091131651754	GGT5	NS
ENSG00000136378	322.20738714616584	0.5725854110525618	0.5107015229044005	0.08533165842631982	0.26366744716051904	ADAMTS7	NS
ENSG00000136783	1582.1774161136807	0.4291236512970188	0.2894905923363266	0.08537942131841687	0.2637497092923445	NIPSNAP3A	NS
ENSG00000172845	8360.51007709076	0.4655207192768944	0.32395837357341445	0.08539107979140942	0.2637497092923445	SP3	NS
ENSG00000152061	3177.7012404644124	0.4408276201311103	0.3022488885357455	0.08546560452118275	0.26392920843206263	RABGAP1L	NS
ENSG00000142207	3268.96791412225	0.48597148064115786	0.35246693021247544	0.08551386844225624	0.2639768802604236	URB1	NS
ENSG00000188487	8.336492176644986	-0.645000775864418	0.7114193900465458	0.0854981488749322	0.2639768802604236	INSC	NS
